study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	sample_title
PRJNA274006	SAMN03317637	SRS831913	SRX860333	SRR1781173	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-51
PRJNA274006	SAMN03317624	SRS831911	SRX860334	SRR1781174	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-52
PRJNA274006	SAMN03317509	SRS831914	SRX860335	SRR1781175	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-53
PRJNA274006	SAMN03317711	SRS831915	SRX860336	SRR1781176	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-54
PRJNA274006	SAMN03317615	SRS831917	SRX860337	SRR1781177	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-55
PRJNA274006	SAMN03317679	SRS831916	SRX860338	SRR1781178	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-56
PRJNA274006	SAMN03317608	SRS831919	SRX860339	SRR1781179	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-57
PRJNA274006	SAMN03317502	SRS831918	SRX860340	SRR1781180	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-58
PRJNA274006	SAMN03317666	SRS831920	SRX860341	SRR1781181	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-59
PRJNA274006	SAMN03317477	SRS831921	SRX860342	SRR1781182	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-60
PRJNA274006	SAMN03317614	SRS831922	SRX860343	SRR1781183	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-61
PRJNA274006	SAMN03317576	SRS831923	SRX860344	SRR1781184	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-62
PRJNA274006	SAMN03317454	SRS831924	SRX860345	SRR1781185	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-63
PRJNA274006	SAMN03317659	SRS831927	SRX860346	SRR1781186	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-64
PRJNA274006	SAMN03317568	SRS831926	SRX860347	SRR1781187	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-65
PRJNA274006	SAMN03317451	SRS831925	SRX860348	SRR1781188	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-66
PRJNA274006	SAMN03317518	SRS831928	SRX860349	SRR1781189	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-67
PRJNA274006	SAMN03317639	SRS831929	SRX860350	SRR1781190	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-68
PRJNA274006	SAMN03317574	SRS831930	SRX860351	SRR1781191	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-69
PRJNA274006	SAMN03317678	SRS831931	SRX860352	SRR1781192	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-70
PRJNA274006	SAMN03317531	SRS831933	SRX860353	SRR1781193	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-71
PRJNA274006	SAMN03317600	SRS831932	SRX860354	SRR1781194	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-72
PRJNA274006	SAMN03317485	SRS831935	SRX860355	SRR1781195	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-73
PRJNA274006	SAMN03317506	SRS831934	SRX860356	SRR1781196	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-74
PRJNA274006	SAMN03317718	SRS831936	SRX860357	SRR1781197	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-75
PRJNA274006	SAMN03317450	SRS831937	SRX860358	SRR1781198	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-76
PRJNA274006	SAMN03317472	SRS831942	SRX860359	SRR1781199	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-77
PRJNA274006	SAMN03317634	SRS831938	SRX860360	SRR1781200	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-78
PRJNA274006	SAMN03317696	SRS831939	SRX860361	SRR1781201	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-79
PRJNA274006	SAMN03317558	SRS831941	SRX860362	SRR1781202	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-80
PRJNA274006	SAMN03317494	SRS831940	SRX860363	SRR1781203	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-81
PRJNA274006	SAMN03317468	SRS831943	SRX860364	SRR1781204	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-82
PRJNA274006	SAMN03317465	SRS831947	SRX860365	SRR1781205	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-83
PRJNA274006	SAMN03317664	SRS831948	SRX860366	SRR1781206	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-84
PRJNA274006	SAMN03317480	SRS831944	SRX860367	SRR1781207	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-85
PRJNA274006	SAMN03317486	SRS831945	SRX860368	SRR1781208	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-86
PRJNA274006	SAMN03317647	SRS831946	SRX860369	SRR1781209	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-87
PRJNA274006	SAMN03317632	SRS831949	SRX860370	SRR1781210	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-88
PRJNA274006	SAMN03317481	SRS831950	SRX860371	SRR1781211	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-89
PRJNA274006	SAMN03317693	SRS831951	SRX860372	SRR1781212	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-90
PRJNA274006	SAMN03317553	SRS831952	SRX860373	SRR1781213	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-91
PRJNA274006	SAMN03317680	SRS831953	SRX860374	SRR1781214	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-92
PRJNA274006	SAMN03317542	SRS831956	SRX860375	SRR1781215	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-93
PRJNA274006	SAMN03317591	SRS831955	SRX860376	SRR1781216	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-94
PRJNA274006	SAMN03317710	SRS831954	SRX860377	SRR1781217	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-95
PRJNA274006	SAMN03317597	SRS831957	SRX860378	SRR1781218	9606	Homo sapiens	Illumina MiSeq	PAIRED	singles-HL60-well-96
PRJNA274006	SAMN03317690	SRS831958	SRX860379	SRR1781219	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-1
PRJNA274006	SAMN03317665	SRS831960	SRX860380	SRR1781220	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-2
PRJNA274006	SAMN03318420	SRS831961	SRX860381	SRR1781221	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-3
PRJNA274006	SAMN03318392	SRS831959	SRX860382	SRR1781222	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-4
PRJNA274006	SAMN03318493	SRS831962	SRX860383	SRR1781223	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-5
PRJNA274006	SAMN03318143	SRS831963	SRX860384	SRR1781224	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-6
PRJNA274006	SAMN03318697	SRS831964	SRX860385	SRR1781225	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-7
PRJNA274006	SAMN03318578	SRS831965	SRX860386	SRR1781226	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-8
PRJNA274006	SAMN03318264	SRS831966	SRX860387	SRR1781227	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-9
PRJNA274006	SAMN03318454	SRS831968	SRX860388	SRR1781228	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-10
PRJNA274006	SAMN03318212	SRS831967	SRX860389	SRR1781229	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-11
PRJNA274006	SAMN03318403	SRS831969	SRX860390	SRR1781230	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-12
PRJNA274006	SAMN03317758	SRS831970	SRX860391	SRR1781231	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-13
PRJNA274006	SAMN03317916	SRS831975	SRX860392	SRR1781232	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-14
PRJNA274006	SAMN03318118	SRS831971	SRX860393	SRR1781233	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-15
PRJNA274006	SAMN03318107	SRS831972	SRX860394	SRR1781234	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-16
PRJNA274006	SAMN03318702	SRS831973	SRX860395	SRR1781235	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-17
PRJNA274006	SAMN03318391	SRS831974	SRX860396	SRR1781236	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-18
PRJNA274006	SAMN03318717	SRS831976	SRX860397	SRR1781237	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-19
PRJNA274006	SAMN03317877	SRS831977	SRX860398	SRR1781238	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-20
PRJNA274006	SAMN03318113	SRS831978	SRX860399	SRR1781239	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-21
PRJNA274006	SAMN03318245	SRS831979	SRX860400	SRR1781240	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-22
PRJNA274006	SAMN03317801	SRS831981	SRX860401	SRR1781241	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-23
PRJNA274006	SAMN03318706	SRS831980	SRX860402	SRR1781242	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-24
PRJNA274006	SAMN03318209	SRS831982	SRX860403	SRR1781243	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-25
PRJNA274006	SAMN03318540	SRS831983	SRX860404	SRR1781244	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-26
PRJNA274006	SAMN03318601	SRS831984	SRX860405	SRR1781245	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-27
PRJNA274006	SAMN03318053	SRS831985	SRX860406	SRR1781246	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-28
PRJNA274006	SAMN03318271	SRS831986	SRX860407	SRR1781247	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-29
PRJNA274006	SAMN03317721	SRS831987	SRX860408	SRR1781248	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-30
PRJNA274006	SAMN03317752	SRS831989	SRX860409	SRR1781249	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-31
PRJNA274006	SAMN03318633	SRS831988	SRX860410	SRR1781250	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-32
PRJNA274006	SAMN03318430	SRS832000	SRX860411	SRR1781251	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-33
PRJNA274006	SAMN03318175	SRS831990	SRX860412	SRR1781252	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-34
PRJNA274006	SAMN03318670	SRS831991	SRX860413	SRR1781253	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-35
PRJNA274006	SAMN03317979	SRS831992	SRX860414	SRR1781254	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-36
PRJNA274006	SAMN03317965	SRS831993	SRX860415	SRR1781255	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-37
PRJNA274006	SAMN03318413	SRS832005	SRX860416	SRR1781256	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-38
PRJNA274006	SAMN03318388	SRS831994	SRX860417	SRR1781257	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-39
PRJNA274006	SAMN03318555	SRS831995	SRX860418	SRR1781258	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-40
PRJNA274006	SAMN03318229	SRS832008	SRX860419	SRR1781259	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-41
PRJNA274006	SAMN03318197	SRS831996	SRX860420	SRR1781260	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-42
PRJNA274006	SAMN03318215	SRS831999	SRX860421	SRR1781261	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-43
PRJNA274006	SAMN03318011	SRS831997	SRX860422	SRR1781262	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-44
PRJNA274006	SAMN03318574	SRS831998	SRX860423	SRR1781263	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-45
PRJNA274006	SAMN03317852	SRS832001	SRX860424	SRR1781264	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-46
PRJNA274006	SAMN03318351	SRS832002	SRX860425	SRR1781265	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-47
PRJNA274006	SAMN03318381	SRS832003	SRX860426	SRR1781266	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-48
PRJNA274006	SAMN03318712	SRS832004	SRX860427	SRR1781267	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-49
PRJNA274006	SAMN03318627	SRS832006	SRX860428	SRR1781268	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-50
PRJNA274006	SAMN03318610	SRS832007	SRX860429	SRR1781269	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-51
PRJNA274006	SAMN03318620	SRS832010	SRX860430	SRR1781270	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-52
PRJNA274006	SAMN03318371	SRS832009	SRX860431	SRR1781271	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-53
PRJNA274006	SAMN03317757	SRS832012	SRX860432	SRR1781272	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-54
PRJNA274006	SAMN03317907	SRS832011	SRX860433	SRR1781273	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-55
PRJNA274006	SAMN03317940	SRS832013	SRX860434	SRR1781274	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-56
PRJNA274006	SAMN03317964	SRS832015	SRX860435	SRR1781275	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-57
PRJNA274006	SAMN03317984	SRS832016	SRX860436	SRR1781276	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-58
PRJNA274006	SAMN03318300	SRS832014	SRX860437	SRR1781277	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-59
PRJNA274006	SAMN03318465	SRS832017	SRX860438	SRR1781278	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-60
PRJNA274006	SAMN03317849	SRS832018	SRX860439	SRR1781279	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-61
PRJNA274006	SAMN03318602	SRS832019	SRX860440	SRR1781280	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-62
PRJNA274006	SAMN03318309	SRS832021	SRX860441	SRR1781281	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-63
PRJNA274006	SAMN03317978	SRS832020	SRX860442	SRR1781282	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-64
PRJNA274006	SAMN03318225	SRS832022	SRX860443	SRR1781283	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-65
PRJNA274006	SAMN03317806	SRS832023	SRX860444	SRR1781284	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-66
PRJNA274006	SAMN03318221	SRS832024	SRX860445	SRR1781285	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-67
PRJNA274006	SAMN03317961	SRS832026	SRX860446	SRR1781286	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-68
PRJNA274006	SAMN03317973	SRS832025	SRX860447	SRR1781287	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-69
PRJNA274006	SAMN03318545	SRS832027	SRX860448	SRR1781288	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-70
PRJNA274006	SAMN03318258	SRS832028	SRX860449	SRR1781289	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-71
PRJNA274006	SAMN03318521	SRS832030	SRX860450	SRR1781290	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-72
PRJNA274006	SAMN03317891	SRS832029	SRX860451	SRR1781291	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-73
PRJNA274006	SAMN03318095	SRS832031	SRX860452	SRR1781292	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-74
PRJNA274006	SAMN03318466	SRS832033	SRX860453	SRR1781293	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-75
PRJNA274006	SAMN03318504	SRS832032	SRX860454	SRR1781294	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-76
PRJNA274006	SAMN03317826	SRS832036	SRX860455	SRR1781295	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-77
PRJNA274006	SAMN03318688	SRS832034	SRX860456	SRR1781296	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-78
PRJNA274006	SAMN03318176	SRS832035	SRX860457	SRR1781297	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-79
PRJNA274006	SAMN03318142	SRS832037	SRX860458	SRR1781298	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-80
PRJNA274006	SAMN03318704	SRS832039	SRX860459	SRR1781299	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-81
PRJNA274006	SAMN03318596	SRS832038	SRX860460	SRR1781300	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-82
PRJNA274006	SAMN03318262	SRS832040	SRX860461	SRR1781301	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-83
PRJNA274006	SAMN03317851	SRS832041	SRX860462	SRR1781302	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-84
PRJNA274006	SAMN03318104	SRS832042	SRX860463	SRR1781303	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-85
PRJNA274006	SAMN03318720	SRS832043	SRX860464	SRR1781304	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-86
PRJNA274006	SAMN03318116	SRS832044	SRX860465	SRR1781305	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-87
PRJNA274006	SAMN03318700	SRS832045	SRX860466	SRR1781306	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-88
PRJNA274006	SAMN03318350	SRS832046	SRX860467	SRR1781307	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-89
PRJNA274006	SAMN03318093	SRS832047	SRX860468	SRR1781308	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-90
PRJNA274006	SAMN03318322	SRS832051	SRX860469	SRR1781309	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-91
PRJNA274006	SAMN03318679	SRS832052	SRX860470	SRR1781310	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-92
PRJNA274006	SAMN03318431	SRS832054	SRX860471	SRR1781311	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-93
PRJNA274006	SAMN03318179	SRS832053	SRX860472	SRR1781312	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-94
PRJNA274006	SAMN03318689	SRS832059	SRX860473	SRR1781313	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-95
PRJNA274006	SAMN03317854	SRS832048	SRX860474	SRR1781314	9606	Homo sapiens	NextSeq 500	PAIRED	singles-BJ-well-96
PRJNA274006	SAMN03318132	SRS832050	SRX860475	SRR1781315	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-1
PRJNA274006	SAMN03318227	SRS832049	SRX860476	SRR1781316	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-2
PRJNA274006	SAMN03318072	SRS832058	SRX860477	SRR1781317	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-3
PRJNA274006	SAMN03318635	SRS832055	SRX860478	SRR1781318	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-4
PRJNA274006	SAMN03318418	SRS832056	SRX860479	SRR1781319	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-5
PRJNA274006	SAMN03317937	SRS832057	SRX860480	SRR1781320	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-6
PRJNA274006	SAMN03318090	SRS832060	SRX860481	SRR1781321	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-7
PRJNA274006	SAMN03317848	SRS832061	SRX860482	SRR1781322	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-8
PRJNA274006	SAMN03318335	SRS832062	SRX860483	SRR1781323	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-9
PRJNA274006	SAMN03318605	SRS832063	SRX860484	SRR1781324	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-10
PRJNA274006	SAMN03318141	SRS832065	SRX860485	SRR1781325	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-11
PRJNA274006	SAMN03317977	SRS832066	SRX860486	SRR1781326	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-12
PRJNA274006	SAMN03318184	SRS832064	SRX860487	SRR1781327	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-13
PRJNA274006	SAMN03318470	SRS832067	SRX860488	SRR1781328	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-14
PRJNA274006	SAMN03318181	SRS832069	SRX860489	SRR1781329	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-15
PRJNA274006	SAMN03317847	SRS832068	SRX860490	SRR1781330	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-16
PRJNA274006	SAMN03317941	SRS832070	SRX860491	SRR1781331	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-17
PRJNA274006	SAMN03318048	SRS832071	SRX860492	SRR1781332	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-18
PRJNA274006	SAMN03317949	SRS832072	SRX860493	SRR1781333	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-19
PRJNA274006	SAMN03317947	SRS832073	SRX860494	SRR1781334	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-20
PRJNA274006	SAMN03318385	SRS832074	SRX860495	SRR1781335	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-21
PRJNA274006	SAMN03318025	SRS832082	SRX860496	SRR1781336	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-22
PRJNA274006	SAMN03318588	SRS832075	SRX860497	SRR1781337	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-23
PRJNA274006	SAMN03317759	SRS832078	SRX860498	SRR1781338	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-24
PRJNA274006	SAMN03318279	SRS832076	SRX860499	SRR1781339	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-25
PRJNA274006	SAMN03318193	SRS832097	SRX860500	SRR1781340	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-26
PRJNA274006	SAMN03318528	SRS832080	SRX860501	SRR1781341	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-27
PRJNA274006	SAMN03318401	SRS832077	SRX860502	SRR1781342	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-28
PRJNA274006	SAMN03318192	SRS832079	SRX860503	SRR1781343	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-29
PRJNA274006	SAMN03318147	SRS832081	SRX860504	SRR1781344	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-30
PRJNA274006	SAMN03318127	SRS832083	SRX860505	SRR1781345	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-31
PRJNA274006	SAMN03318251	SRS832099	SRX860506	SRR1781346	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-32
PRJNA274006	SAMN03318654	SRS832085	SRX860507	SRR1781347	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-33
PRJNA274006	SAMN03317893	SRS832084	SRX860508	SRR1781348	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-34
PRJNA274006	SAMN03318425	SRS832086	SRX860509	SRR1781349	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-35
PRJNA274006	SAMN03317756	SRS832087	SRX860510	SRR1781350	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-36
PRJNA274006	SAMN03318475	SRS832088	SRX860511	SRR1781351	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-37
PRJNA274006	SAMN03318232	SRS832089	SRX860512	SRR1781352	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-38
PRJNA274006	SAMN03318621	SRS832091	SRX860513	SRR1781353	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-39
PRJNA274006	SAMN03318566	SRS832090	SRX860514	SRR1781354	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-40
PRJNA274006	SAMN03317925	SRS832093	SRX860515	SRR1781355	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-41
PRJNA274006	SAMN03318016	SRS832092	SRX860516	SRR1781356	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-42
PRJNA274006	SAMN03318412	SRS832094	SRX860517	SRR1781357	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-43
PRJNA274006	SAMN03318553	SRS832095	SRX860518	SRR1781358	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-44
PRJNA274006	SAMN03317912	SRS832096	SRX860519	SRR1781359	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-45
PRJNA274006	SAMN03318698	SRS832098	SRX860520	SRR1781360	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-46
PRJNA274006	SAMN03318030	SRS832100	SRX860521	SRR1781361	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-47
PRJNA274006	SAMN03318259	SRS832101	SRX860522	SRR1781362	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-48
PRJNA274006	SAMN03318136	SRS832102	SRX860523	SRR1781363	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-49
PRJNA274006	SAMN03317734	SRS832103	SRX860524	SRR1781364	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-50
PRJNA274006	SAMN03318216	SRS832104	SRX860525	SRR1781365	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-51
PRJNA274006	SAMN03318332	SRS832105	SRX860526	SRR1781366	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-52
PRJNA274006	SAMN03318530	SRS832107	SRX860527	SRR1781367	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-53
PRJNA274006	SAMN03317902	SRS832106	SRX860528	SRR1781368	10090	Mus musculus	NextSeq 500	PAIRED	singles-EML-well-54
